Counter,Type.1,Type.2,User,ignoreAnalysis,Sample_Name,Sample,Date,DateTime,IPLnum,NumBlocks,NumCycles,IntTime,sam44current,ref44current,d13C.PDB,d13C.err,d18O.rawPDB,d18O.err,d18O.rawSMOW,d45,d45.err,d46,d46.err,d47,d47.err,d48,d48.err,d49,d49.err,D472,D47.err3,D484,D48.err5,D496,D49.err7,Comments,included,D47_raw,sample_upper,type2_upper,standard_key,ben_reference_class,D47_d47_0,D47_transferred,D47_accepted,standard_residual,standard_extreme_outlier,standard_outlier_score,correction_qc_include,D47_corrected,T47_C,correction_method,linearity_slope,transfer_slope,transfer_intercept,carbonate_offset,temperature_A,temperature_B,acid_fractionation
4557,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-224,IPL-CI-4998 PK95-SC-224,20260624.11,6/24/26 10:50,4998,90,calcite,50,5.77e-8,5.76e-8,-8.458827376,5.13e-4,-0.247114031,0.004244314,30.65524767,1.971949838,3.95e-4,-1.379950372,0.004234622,0.336554626,0.007802906,-2.900440237,0.023781163,-24.92827652,1.144959024,-0.342766639,0.007203547,-0.128422099,0.021213914,-24.33839177,1.14545962,,TRUE,-0.342766639,PK95-SC-224,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3431561328843712,0.5673363039875394,,,FALSE,,TRUE,0.574705194261734,34.480929541952435,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4561,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-242,IPL-CI-4983 PK95-SC-242,20260611.11,6/11/26 11:02,4983,90,calcite,50,5.13e-8,5.25e-8,-3.814154975,4.93e-4,-5.958581661,0.001502242,24.76723858,6.154167351,4.81e-4,-7.069598325,0.001499315,-1.030648908,0.007830214,-14.15852193,0.022669646,-32.34615014,1.607656715,-0.390721834,0.007337751,-0.070236422,0.02382505,-25.17886385,1.62000661,,TRUE,-0.390721834,PK95-SC-242,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3895290664205704,0.5164287937603492,,,FALSE,,TRUE,0.5237976840345439,55.86969401773706,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4563,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-246,IPL-CI-4857 PK95-SC-246,20260417.11,4/17/26 10:57,4857,90,calcite,50,5.76e-8,5.75e-8,-6.564953232,6.22e-4,-1.235045198,0.002880344,29.63677955,3.724357108,5.92e-4,-2.361817467,0.002874268,1.183301311,0.006485557,-4.869531939,0.026825469,-18.88541259,1.337949182,-0.331986353,0.005929368,-0.155744269,0.02546457,-18.22195055,1.337392897,,TRUE,-0.331986353,PK95-SC-246,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.33335578484968414,0.5780949789248582,,,FALSE,,TRUE,0.5854638691990528,30.471664150372817,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4564,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-246,IPL-CI-4859 PK95-SC-246,20260417.16,4/17/26 15:55,4859,90,calcite,50,5.77e-8,5.75e-8,-6.516003382,4.76e-4,-1.371246967,0.003904518,29.49636779,3.765787674,4.3e-4,-2.497628373,0.003895872,1.067362008,0.006152063,-5.057576083,0.019518881,-21.06104928,1.480138539,-0.357006002,0.004833818,-0.074547012,0.016668724,-20.18105824,1.479321155,,TRUE,-0.357006002,PK95-SC-246,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3582412575645043,0.550776080590569,,,FALSE,,TRUE,0.5581449708647637,40.97493031692693,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4568,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-27,IPL-CI-4890 PK95-SC-27,20260501.13,5/1/26 13:49,4890,90,calcite,50,5.78e-8,5.76e-8,-10.01908675,7.95e-4,-2.364515894,0.003641355,28.47239692,0.425520472,6.95e-4,-3.49613137,0.003633398,-3.3525423,0.00701736,-7.053944135,0.024994033,-26.49811413,1.809466777,-0.360160714,0.006668978,-0.085488443,0.021935761,-20.23223257,1.821496036,,TRUE,-0.360160714,PK95-SC-27,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3562808246088919,0.5529282144567532,,,FALSE,,TRUE,0.5602971047309478,40.10767636362772,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4569,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-27,IPL-CI-4891 PK95-SC-27,20260504.09,5/4/26 8:56,4891,90,calcite,50,5.77e-8,5.76e-8,-10.04310566,5.62e-4,-2.077633904,0.003773583,28.76814643,0.412837712,5.19e-4,-3.209909445,0.003765188,-3.086528686,0.006609011,-6.473862085,0.026977453,-33.50825488,1.69778962,-0.360244117,0.006120196,-0.061170722,0.025319779,-27.8185068,1.710062617,,TRUE,-0.360244117,PK95-SC-27,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3566720845444625,0.5524986951735704,,,FALSE,,TRUE,0.559867585447765,40.28018772305444,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4570,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-27,IPL-CI-4892 PK95-SC-27,20260504.14,5/4/26 13:53,4892,90,calcite,50,5.76e-8,5.74e-8,-10.06748081,6.78e-4,-1.910563827,0.003141254,28.94038064,0.395673682,6.42e-4,-3.043244605,0.00313466,-2.931924251,0.008473642,-6.173812371,0.023097733,-28.22245417,1.507119727,-0.351174451,0.006957337,-0.091442929,0.02359417,-22.80354875,1.517117153,,TRUE,-0.351174451,PK95-SC-27,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.34778134189680165,0.5622588189731528,,,FALSE,,TRUE,0.5696277092473474,36.42906925350371,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4571,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-27,IPL-CI-4945 PK95-SC-27,20260528.13,5/28/26 12:59,4945,90,calcite,50,5.76e-8,5.75e-8,-9.406693116,0.001794097,-1.980556177,0.003399636,28.86822483,1.016952284,0.001546575,-3.111698788,0.00339214,-2.35549951,0.007582771,-6.249258846,0.024591043,-29.11846199,2.082404442,-0.344788039,0.007733152,-0.03313322,0.025824395,-24.23066346,2.09391467,,TRUE,-0.344788039,PK95-SC-27,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.34206202490627496,0.5685373992997673,,,FALSE,,TRUE,0.575906289573962,34.02544533353415,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4575,Sample,Matthew's BHB Carbs,alw,include,PK95-SC-279,IPL-CI-4931 PK95-SC-279,20260516.17,5/16/26 17:42,4931,90,calcite,50,5.76e-8,5.75e-8,-8.49869869,6.33e-4,-0.920313062,0.003407632,29.96124006,1.910704573,5.46e-4,-2.051805681,0.003400003,-0.404640377,0.006524347,-4.206037124,0.022104307,-22.98378102,1.817500806,-0.357889408,0.005205003,-0.106357793,0.019364986,-21.036517,1.818184532,,TRUE,-0.357889408,PK95-SC-279,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.35742111863466186,0.5516764167947922,,,FALSE,,TRUE,0.5590453070689868,40.611242775099356,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4576,Sample,Matthew's BHB Carbs,euf,include,PK95-SC-279,IPL-CI-4952 PK95-SC-279,20260530.11,5/30/26 11:22,4952,90,calcite,50,5.74e-8,5.73e-8,-8.299435919,4.78e-4,-1.050638333,0.003326473,29.82688644,2.094069779,4.3e-4,-2.181437413,0.00331912,-0.349881689,0.006716789,-4.449271752,0.018251748,-26.29492565,1.853331645,-0.362322621,0.0061966190000000004,-0.09220879,0.01912354,-24.28794513,1.85677027,,TRUE,-0.362322621,PK95-SC-279,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.361917703736676,0.5467401331781966,,,FALSE,,TRUE,0.5541090234523912,42.62091978687096,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4579,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-3,IPL-CI-4968 PK95-SC-3,20260604.17,6/4/26 16:53,4968,90,calcite,50,5.75e-8,5.73e-8,-8.68992001,5.65e-4,-0.472007097,0.002800413,30.42340316,1.745886918,4.97e-4,-1.604851537,0.002793945,-0.123382997,0.006976828,-3.306564144,0.019515422,-23.75364761,1.439987866,-0.3449649,0.00651787,-0.107183856,0.019849413,-22.48883554,1.441310896,,TRUE,-0.3449649,PK95-SC-3,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3448221091451006,0.5655074202602433,,,FALSE,,TRUE,0.5728763105344379,35.17839439342703,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4580,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-303,IPL-CI-4965 PK95-SC-303,20260604.08,6/4/26 8:47,4965,90,calcite,50,5.74e-8,5.73e-8,-8.020257813,6.48e-4,-0.296837586,0.003470551,30.60398716,2.383922569,6.2e-4,-1.428648997,0.003463153,0.73623862,0.008166331,-2.96718744,0.022515909,-22.9373336,1.665740585,-0.316204917,0.00751155,-0.101444397,0.020781909,-22.6743503,1.667898087,,TRUE,-0.316204917,PK95-SC-303,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.31705696423921365,0.5959875794926218,,,FALSE,,TRUE,0.60335646976681645,24.137565541412414,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4581,Sample,Matthew's BHB Carbs,alw,include,PK95-SC-31,IPL-CI-4940 PK95-SC-31,20260519.18,5/19/26 18:02,4940,90,calcite,50,5.7e-8,5.69e-8,-9.26509992,3.69e-4,0.110894203,0.002557535,31.02432194,1.223568025,3.32e-4,-1.024392558,0.002551872,-0.073261137,0.00609349,-2.123216647,0.019159425,-18.89571205,1.551853327,-0.327887095,0.005653706,-0.07562436,0.019051618,-18.19976866,1.551852962,,TRUE,-0.327887095,PK95-SC-31,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3278023100568759,0.5841915001766491,,,FALSE,,TRUE,0.5915603904508437,28.26821106221064,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4582,Sample,Matthew's BHB Carbs,euf,include,PK95-SC-31,IPL-CI-4954 PK95-SC-31,20260530.16,5/30/26 16:44,4954,90,calcite,50,5.75e-8,5.73e-8,-8.771021923,5.03e-4,-0.66094353,0.00352204,30.22862671,1.662737294,4.63e-4,-1.793557457,0.003514331,-0.360385086,0.009704725,-3.651670697,0.018368688,-21.53716709,1.487415568,-0.310560561,0.008992449,-0.067999987,0.019119806,-19.81877794,1.489893335,,TRUE,-0.310560561,PK95-SC-31,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.31014348817980475,0.6035770897168361,,,FALSE,,TRUE,0.6109459799910307,21.568021613848487,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4583,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-31,IPL-CI-4975 PK95-SC-31,20260608.09,6/8/26 8:58,4975,90,calcite,50,5.76e-8,5.75e-8,-8.252634258,4.44e-4,-0.586458204,0.00369683,30.30541437,2.154599724,4.19e-4,-1.718142901,0.003688894,0.195892745,0.007166897,-3.527270356,0.020584559,-24.68623968,1.403870146,-0.337901021,0.005474784,-0.100618921,0.020976203,-23.63513818,1.404617686,,TRUE,-0.337901021,PK95-SC-31,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3381277272172849,0.5728564122361115,,,FALSE,,TRUE,0.5802253025103061,32.404134789051454,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4584,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-31,IPL-CI-4977 PK95-SC-31,20260608.14,6/8/26 13:55,4977,90,calcite,50,5.76e-8,5.74e-8,-9.015886316,4.77e-4,-0.490526252,0.003349724,30.40431158,1.437745977,4.4e-4,-1.624014715,0.003342525,-0.448892973,0.006582129,-3.336343972,0.021389888,-27.93045264,1.679871002,-0.336762904,0.004889736,-0.096632157,0.020344351,-26.31991368,1.68223896,,TRUE,-0.336762904,PK95-SC-31,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3362434012084362,0.5749249970387516,,,FALSE,,TRUE,0.5822938873129462,31.636648946981268,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4585,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-31,IPL-CI-4978 PK95-SC-31,20260608.16,6/8/26 16:24,4978,90,calcite,50,5.75e-8,5.73e-8,-8.576617085,6.04e-4,-0.52029089,0.003399552,30.37362692,1.851108166,4.97e-4,-1.652795374,0.003391488,-0.036194884,0.006439775,-3.360735967,0.018656813,-21.18164734,1.413627806,-0.318973536,0.005880939,-0.058049949000000003,0.020344324,-19.93084751,1.41450423,,TRUE,-0.318973536,PK95-SC-31,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.31893164774509447,0.5939295800849744,,,FALSE,,TRUE,0.6012984703591691,24.84599551402016,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4586,Sample,Matthew's BHB Carbs,mla,include,PK95-SC-35,IPL-CI-4994 PK95-SC-35,20260623.13,6/23/26 12:57,4994,90,calcite,50,5.77e-8,5.75e-8,-8.075679922,5.61e-4,-0.188051899,0.002965425,30.71613542,2.335526672,5.26e-4,-1.320209852,0.00295912,0.757492996,0.006718877,-2.729125937,0.028140908,-25.82342243,1.717066466,-0.354354946,0.005796141,-0.095736308,0.026416169,-25.72383293,1.717872053,,TRUE,-0.354354946,PK95-SC-35,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.35523159087902784,0.5540800474929806,,,FALSE,,TRUE,0.5614489377671752,39.64645866161271,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4587,Sample,Matthew's BHB Carbs,mla,include,PK95-SC-35,IPL-CI-4995 PK95-SC-35,20260623.16,6/23/26 16:24,4995,90,calcite,50,5.76e-8,5.75e-8,-6.986667296,4.96e-4,-0.284796913,0.003029863,30.61640001,3.359732171,4.48e-4,-1.414465733,0.003023441,1.743455771,0.00663225,-2.985230026,0.021626404,-26.40186913,1.548239138,-0.330755034,0.005853507,-0.152691862,0.02189176,-27.181762290000002,1.547054647,,TRUE,-0.330755034,PK95-SC-35,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.332772731300872,0.5787350463572103,,,FALSE,,TRUE,0.5861039366314049,30.238052888717277,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4588,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-4,IPL-CI-4878 PK95-SC-4,20260427.09,4/27/26 9:01,4878,90,calcite,50,5.76e-8,5.75e-8,-8.643912338,7.17e-4,0.156444901,0.003572588,31.07128061,1.811412739,7.02e-4,-0.977635164,0.003565303,0.562530745,0.008074516,-2.038396754,0.02304216,-20.86606795,1.701561749,-0.346625232,0.007553142,-0.089505218,0.024295139,-20.87987418,1.700162693,,TRUE,-0.346625232,PK95-SC-4,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.34727624752028075,0.5628133039965849,,,FALSE,,TRUE,0.5701821942707795,36.21452140213597,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4589,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-4,IPL-CI-4880 PK95-SC-4,20260427.16,4/27/26 16:27,4880,90,calcite,50,5.77e-8,5.75e-8,-8.63706164,6.71e-4,0.157267209,0.003490877,31.07212834,1.817901904,5.79e-4,-0.976800058,0.003482946,0.574912554,0.007243454,-2.104465509,0.020647542,-19.2933891,1.789482559,-0.341646796,0.006005488,-0.158374094,0.021014415,-19.31545674,1.787119958,,TRUE,-0.341646796,PK95-SC-4,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.34231214095898216,0.5682628256521624,,,FALSE,,TRUE,0.575631715926357,34.12939185829396,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4590,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-4,IPL-CI-4937 PK95-SC-4,20260518.13,5/18/26 13:39,4937,90,calcite,50,5.77e-8,5.75e-8,-8.445315567,5.89e-4,-0.116945813,0.003734805,30.78943939,1.989241803,5.04e-4,-1.250029545,0.003726528,0.419351182,0.007503573,-2.625791204,0.025757447,-21.4272077,1.738615167,-0.405136088,0.006060865,-0.13399371,0.024627664,-21.10247372,1.738238096,,TRUE,-0.405136088,PK95-SC-4,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.40562140214568293,0.49876286919972046,,,FALSE,,TRUE,0.5061317594739151,64.40505228162044,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4591,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-4,IPL-CI-4948 PK95-SC-4,20260529.11,5/29/26 10:53,4948,90,calcite,50,5.77e-8,5.76e-8,-8.176542333,4.91e-4,-0.255710605,0.004070129,30.64638538,2.238140437,4.86e-4,-1.387936854,0.004061248,0.536572111,0.007292456,-2.873497629,0.020013194,-25.90008346,1.606835258,-0.412623783,0.005858401,-0.113937287,0.017193732,-25.57836782,1.608444801,,TRUE,-0.412623783,PK95-SC-4,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.4132447566536459,0.49039406507227234,,,FALSE,,TRUE,0.4977629553464669,68.68730314618244,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4592,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-4-SPAR,IPL-CI-4885 PK95-SC-4-SPAR,20260430.09,4/30/26 9:04,4885,90,calcite,50,5.78e-8,5.76e-8,-4.622659383,0.001159354,-8.372778729,0.00446984,22.27841868,5.306659794,9.16e-4,-9.480375737,0.004458973,-4.322268785,0.009408925,-18.98624372,0.027195844,-39.65465029,1.702939792,-0.442354199,0.008145102,-0.149451602,0.023839079,-27.0519297,1.727481774,,TRUE,-0.442354199,PK95-SC-4-SPAR,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.43735204740762806,0.4639294432115441,,,FALSE,,TRUE,0.4712983334857387,83.38405796492975,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4593,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-4-SPAR,IPL-CI-4886 PK95-SC-4-SPAR,20260430.11,4/30/26 11:32,4886,90,calcite,50,5.78e-8,5.76e-8,-4.702301232,8.95e-4,-8.377257888,0.003907115,22.27380107,5.231457132,6.72e-4,-9.485011609,0.003897955,-4.405423805,0.008129038,-18.99198618,0.025969283,-40.45169387,1.753651689,-0.437072807,0.007946936,-0.12270215,0.02495281,-27.77845435,1.778154726,,TRUE,-0.437072807,PK95-SC-4-SPAR,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.43197442029676447,0.469832921518143,,,FALSE,,TRUE,0.47720181179233756,79.94169329036629,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4594,Sample,Matthew's BHB Carbs,mla,include,PK95-SC-43,IPL-CI-4875 PK95-SC-43,20260425.08,4/25/26 8:11,4875,90,calcite,50,5.75e-8,5.73e-8,-7.730007209,5.38e-4,-0.477292446,0.00438561,30.41795444,2.65136365,4.67e-4,-1.608126091,0.004370975,0.82215432,0.007268373,-3.304187426,0.021382753,-10.28384901,1.270913718,-0.322922555,0.007051417,-0.069650981,0.022364022,-9.943337706,1.273064148,,TRUE,-0.322922555,PK95-SC-43,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.32387403227860784,0.5885039045453812,,,FALSE,,TRUE,0.5958727948195758,26.738241852141357,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4595,Sample,Matthew's BHB Carbs,euf,include,PK95-SC-43,IPL-CI-4876 PK95-SC-43,20260425.17,4/25/26 17:49,4876,90,calcite,50,5.72e-8,5.7e-8,-7.764609951,6.86e-4,-0.554825951,0.004051981,30.33802438,2.615982382,6.42e-4,-1.685567127,0.004037625,0.721950537,0.007883205,-3.439740363,0.025208543,-17.60429759,1.406986519,-0.310737127,0.007337125,-0.067568203,0.024135477,-17.0800933,1.405654061,,TRUE,-0.310737127,PK95-SC-43,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3115726386740544,0.602008189760455,,,FALSE,,TRUE,0.6093770800346496,22.09373299644693,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4596,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-43,IPL-CI-4877 PK95-SC-43,20260426.15,4/26/26 15:28,4877,90,calcite,50,5.76e-8,5.74e-8,-7.768785809,6.45e-4,-0.552606842,0.003281264,30.34031208,2.612342835,6.16e-4,-1.683348467,0.003274523,0.712245189,0.007325824,-3.415955454,0.018583033,-14.17735474,1.423872787,-0.327172223,0.006613079,-0.05753358,0.015948664,-13.66258413,1.425479726,,TRUE,-0.327172223,PK95-SC-43,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3279965026974311,0.583978318411312,,,FALSE,,TRUE,0.5913472086855066,28.344453101241697,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4597,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-50,IPL-CI-4842 PK95-SC-50,20260413.09,4/13/26 9:06,4842,90,calcite,50,5.77e-8,5.76e-8,-8.557036973,5.45e-4,-1.008484271,0.003966142,29.87034348,1.852723999,4.07e-4,-2.139911846,0.003957282,-0.528300787,0.008103268,-4.360179596,0.021167939,-25.6469104,1.516983567,-0.340171345,0.006748708,-0.099573111,0.018507239,-23.48239814,1.519139193,,TRUE,-0.340171345,PK95-SC-50,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.33955994373034404,0.5712841464503122,,,FALSE,,TRUE,0.5786530367245069,32.991370251386,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4600,Sample,Matthew's BHB Carbs,mla,include,PK95-SC-54-SPAR,IPL-CI-5025 PK95-SC-54-SPAR,20260714.17,7/14/26 16:53,5025,90,calcite,50,5.78e-8,5.77e-8,-4.498955227,0.002941946,-9.058015785,0.003257016,21.57200095,5.400003354,0.002360031,-10.16389235,0.003248766,-4.891952967,0.009347594,-20.34115804,0.025797184,-45.32016102,1.525370124,-0.440943684,0.006959674,-0.13548027,0.020362714,-31.59663038,1.542260568,,TRUE,-0.440943684,PK95-SC-54-SPAR,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.4352822382313774,0.46620164865065145,,,FALSE,,TRUE,0.473570538924846,82.0472348172035,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4601,Sample,Matthew's BHB Carbs,mla,include,PK95-SC-54-SPAR,IPL-CI-5026 PK95-SC-54-SPAR,20260714.19,7/14/26 19:41,5026,90,calcite,50,4.47e-8,4.57e-8,-7.439191824,4.75e-4,-4.753968425,0.001078912,26.00908641,2.77587284,4.45e-4,-5.875117375,0.001076501,-3.134839572,0.007147541,-11.6007941,0.023590006,-31.01749232,1.499564423,-0.208514101,0.006818977,0.116312483,0.023871578,-22.62859424,1.512344768,,TRUE,-0.208514101,PK95-SC-54-SPAR,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.20488615846867722,0.7191270060181876,,,FALSE,,TRUE,0.7264958962923822,-10.807650364072686,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4602,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-6,IPL-CI-4967 PK95-SC-6,20260604.14,6/4/26 14:24,4967,90,calcite,50,5.76e-8,5.75e-8,-8.986972215,4.34e-4,0.085533552,0.003549899,30.99817739,1.485217066,3.58e-4,-1.049115856,0.00354191,0.149907396,0.007455158,-2.234394876,0.02439945,-23.24585988,1.638607497,-0.352719506,0.007231288,-0.129700786,0.024164109,-22.78298785,1.639086693,,TRUE,-0.352719506,PK95-SC-6,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3528929934800503,0.5566473246076102,,,FALSE,,TRUE,0.5640162148818049,38.625755051965484,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4603,Sample,Matthew's BHB Carbs,mla,include,PK95-SC-63,IPL-CI-4962 PK95-SC-63,20260602.13,6/2/26 12:58,4962,90,calcite,50,5.76e-8,5.75e-8,-6.81602436,4.88e-4,-1.060711991,0.003353121,29.8165014,3.49355731,4.22e-4,-2.188379548,0.003345801,1.114363673,0.008918422,-4.453805052,0.020608079,-22.71110191,1.51831057,-0.334432687,0.007920729,-0.086985046,0.02165583,-22.14434624,1.519873399,,TRUE,-0.334432687,PK95-SC-63,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3357223374818773,0.5754970129749035,,,FALSE,,TRUE,0.5828659032490981,31.425438421017702,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
