Counter,Type.1,Type.2,User,ignoreAnalysis,Sample_Name,Sample,Date,DateTime,IPLnum,NumBlocks,NumCycles,IntTime,sam44current,ref44current,d13C.PDB,d13C.err,d18O.rawPDB,d18O.err,d18O.rawSMOW,d45,d45.err,d46,d46.err,d47,d47.err,d48,d48.err,d49,d49.err,D472,D47.err3,D484,D48.err5,D496,D49.err7,Comments
4202,Standard,ETH-1,jph,exclude,ETH-1,IPL-CI-4351 ETH-1,20251010.12,10/10/25 12:30,4351,90,calcite,50,5.78e-8,5.76e-8,2.241388093,7.45218e-4,5.691007202,0.003985399,36.77691623,12.2767727,5.50861e-4,4.568270343,0.003976516,16.54596617,0.009935922,8.946630974,0.028008401,15.13117053,1.378991068,-0.672188517,0.006356767,-0.201867995,0.025274898,-6.945438184,1.350703553,
4203,Standard,ETH-1,jph,exclude,ETH-1,IPL-CI-4365 ETH-1,20251015.2,10/15/25 20:16,4365,90,calcite,50,5.78e-8,5.76e-8,2.247779581,0.001215083,5.7465214,0.003802245,36.83414638,12.28492506,8.80703e-4,4.623683457,0.003793114,16.61989001,0.01032452,9.025812649,0.028863999,14.29826758,1.548755938,-0.667081286,0.007400864,-0.255276613,0.024837396,-7.886368442,1.515911588,
4204,Standard,ETH-1,eyl,include,ETH-1,IPL-CI-4379 ETH-1,20251021.12,10/21/25 12:25,4379,90,calcite,50,5.77e-8,5.76e-8,2.2498262,4.25607e-4,5.711238757,0.003843139,36.79777315,12.28544395,4.35459e-4,4.588475443,0.003834878,16.56886323,0.008485979,8.958099852,0.02327106,9.310420333,1.477694556,-0.671380937,0.007071515,-0.259032584,0.018223272,-12.68773965,1.44731419,
4205,Standard,ETH-1,eyl,include,ETH-1,IPL-CI-4404 ETH-1,20251028.1,10/28/25 9:53,4404,90,calcite,50,5.78e-8,5.76e-8,2.255895717,5.55938e-4,5.712634679,0.003437542,36.79921222,12.29131607,4.29371e-4,4.589882517,0.003430216,16.58578607,0.008329679,8.969843959,0.023913624,11.60905157,1.597223977,-0.666081806,0.007380017,-0.245344283,0.018865869,-10.45332776,1.564558505,
4206,Standard,ETH-1,wmn,include,ETH-1,IPL-CI-4430 ETH-1,20251103.17,11/3/25 17:08,4430,90,calcite,50,5.77e-8,5.75e-8,2.235544701,5.14311e-4,5.708319552,0.003910662,36.79476371,12.27159286,5.11655e-4,4.58553217,0.003902367,16.54697947,0.006263467,8.990372008,0.02206378,8.50707231,1.948531661,-0.671018985,0.005616291,-0.201180419,0.021875139,-13.39283967,1.914050368,
4207,Standard,ETH-1,wmn,include,ETH-1,IPL-CI-4459 ETH-1,20251110.14,11/10/25 14:31,4459,90,calcite,50,5.76e-8,5.75e-8,2.230837902,4.14304e-4,5.706465896,0.003465258,36.79285276,12.2670795,4.29791e-4,4.5836724,0.003457903,16.55197635,0.00775232,8.945069828,0.029375616,13.49932469,1.525879663,-0.663702404,0.007090044,-0.246456969,0.02673791,-8.546057352,1.495679967,
4208,Standard,ETH-1,jph,include,ETH-1,IPL-CI-4483 ETH-1,20251116,11/16/25 0:03,4483,90,calcite,50,5.77e-8,5.75e-8,2.253650672,4.82996e-4,5.725195011,0.004112598,36.81216079,12.2892761,5.40146e-4,4.602410006,0.004104198,16.57784119,0.008318651,9.00004539,0.023665021,11.83733067,1.716694571,-0.679654125,0.00658993,-0.220306676,0.021339989,-10.23238643,1.67898052,
4209,Standard,ETH-1,wmn,include,ETH-1,IPL-CI-4507 ETH-1,20251120.17,11/20/25 17:04,4507,90,calcite,50,5.77e-8,5.75e-8,2.244043651,3.93283e-4,5.709434812,0.003742369,36.79591344,12.2797822,4.06564e-4,4.586663308,0.003734624,16.56128022,0.010354017,8.951915429,0.029691437,11.72339053,1.966861623,-0.674272255,0.008600905,-0.238597851,0.027795313,-10.31033153,1.922183751,
4210,Standard,ETH-1,wmn,include,ETH-1,IPL-CI-4527 ETH-1,20251201.17,12/1/25 17:10,4527,90,calcite,50,5.77e-8,5.76e-8,2.257204699,5.18548e-4,5.713362253,0.003466955,36.79996228,12.2923084,5.41602e-4,4.590609527,0.003459622,16.57028793,0.007916309,8.93265454,0.022199281,6.728514556,1.722109167,-0.681201468,0.00581948,-0.28876583,0.022808993,-15.21531692,1.683357014,GC ff flow rate changed from 25.1 to 35.1 mL/min
4211,Standard,ETH-1,euf,include,ETH-1,IPL-CI-4547 ETH-1,20251210.12,12/10/25 12:07,4547,90,calcite,50,5.78e-8,5.76e-8,2.227458816,5.61061e-4,5.750830796,0.00363698,36.83858898,12.26569606,4.47372e-4,4.627937688,0.003628742,16.591944,0.010200752,9.054278631,0.027471667,8.108497289,1.654056376,-0.673410413,0.007678002,-0.229431607,0.023792798,-13.91780274,1.617543757,
4212,Standard,ETH-1,euf,include,ETH-1,IPL-CI-4601 ETH-1,20260106.15,1/6/26 15:22,4601,90,calcite,50,5.77e-8,5.75e-8,2.252117512,4.68246e-4,5.699170877,0.003810474,36.78533225,12.28691866,5.21455e-4,4.576437233,0.003802463,16.553047,0.008625376,8.89248151,0.019745473,5.700365305,1.750721129,-0.676187663,0.006303841,-0.284988883,0.017991914,-16.18310029,1.710853387,
4213,Standard,ETH-1,wmn,include,ETH-1,IPL-CI-4609 ETH-1,20260109.11,1/9/26 11:28,4609,90,calcite,50,5.77e-8,5.74e-8,2.242999608,4.62946e-4,5.749611655,0.004097044,36.83733215,12.28006994,4.88805e-4,4.626752844,0.004088464,16.60204826,0.007347375,9.041786189,0.02030488,4.467705192,1.958731005,-0.670037259,0.006108735,-0.247448145,0.020085942,-17.47806709,1.91530215,
4214,Standard,ETH-1,wmn,include,ETH-1,IPL-CI-4623 ETH-1,20260115.13,1/15/26 13:49,4623,90,calcite,50,5.78e-8,5.76e-8,2.267517331,9.29787e-4,5.743004629,0.004306006,36.8305209,12.30353185,5.91403e-4,4.620214469,0.004296146,16.62754672,0.008778606,9.033688882,0.026544868,4.83704091,1.914023751,-0.667349676,0.007,-0.240923982,0.024,-17.15878982,1.875953828,
4215,Standard,ETH-1,wmn,include,ETH-1,IPL-CI-4661 ETH-1,20260202.14,2/2/26 13:50,4661,90,calcite,50,5.78e-8,5.76e-8,2.257424523,5.87677e-4,5.731100021,0.003223258,36.81824832,12.2934255,4.69596e-4,4.608311817,0.003216109,16.60095075,0.008997447,8.997825283,0.023464281,7.954346048,1.512061828,-0.677603393,0.006400487,-0.24298336,0.020243309,-14.06729848,1.480523887,
4216,Standard,ETH-1,euf,include,ETH-1,IPL-CI-4683 ETH-1,20260210.14,2/10/26 14:41,4683,90,calcite,50,5.73e-8,5.71e-8,2.252277474,3.8626e-4,5.748699771,0.003464647,36.83639208,12.28868906,3.9223e-4,4.625862521,0.003457403,16.61657315,0.008188136,9.10193416,0.028993463,7.738224215,1.37665533,-0.660772936,0.005917662,-0.170017263,0.026350412,-14.28168237,1.345703241,
4217,Standard,ETH-1,eyl,include,ETH-1,IPL-CI-4714 ETH-1,20260219.21,2/19/26 21:09,4714,90,calcite,50,5.77e-8,5.75e-8,2.255943515,4.80851e-4,5.737595222,0.003494232,36.82494429,12.29209086,4.34124e-4,4.614789601,0.003486687,16.61181568,0.007597178,8.991365935,0.021148719,8.05429521,1.703782178,-0.667315942,0.004366293,-0.275806613,0.017558827,-13.97173012,1.665969304,
4218,Standard,ETH-1,wmn,include,ETH-1,IPL-CI-4745 ETH-1,20260227.12,2/27/26 12:00,4745,90,calcite,50,5.78e-8,5.75e-8,2.218917782,0.001677078,5.742424175,0.004393169,36.82992251,12.25765656,0.001245442,4.61953626,0.004382614,16.57855063,0.009184923,9.009855711,0.02954841,9.962246317,1.174123395,-0.673633088,0.006300146,-0.246459601,0.027173574,-12.09840979,1.15271085,
4219,Standard,ETH-1,wmn,include,ETH-1,IPL-CI-4751 ETH-1,20260303.15,3/3/26 15:38,4751,90,calcite,50,5.75e-8,5.72e-8,2.245026612,5.1793e-4,5.78267392,0.003168464,36.87141637,12.2830342,4.81148e-4,4.659749805,0.003161588,16.65243627,0.008236168,9.168506104,0.02230753,19.9082005,1.598613438,-0.652898525,0.00680755,-0.170997506,0.021935774,-2.436637965,1.562743801,
4220,Standard,ETH-1,wmn,include,ETH-1,IPL-CI-4791 ETH-1,20260323.14,3/23/26 14:43,4791,90,calcite,50,5.77e-8,5.73e-8,2.239404999,5.50482e-4,5.653479475,0.003853842,36.73822853,12.27332186,5.41272e-4,4.53081613,0.003845908,16.45249619,0.007604483,8.811930234,0.023273941,-3.924184518,1.52564837,-0.716442527,0.005904496,-0.26204943,0.021544246,-25.49757419,1.491820262,very low D47 value. Consider flagging?
4221,Standard,ETH-1,wmn,include,ETH-1,IPL-CI-4803 ETH-1,20260330.13,3/30/26 13:07,4803,90,calcite,50,5.76e-8,5.75e-8,2.254136081,5.76211e-4,5.778797362,0.003642306,36.86741999,12.29158739,5.65002e-4,4.655900728,0.003634737,16.63965779,0.007428484,9.13299254,0.022726301,17.26107593,1.943689195,-0.675894501,0.006777095,-0.192028849,0.022274189,-4.987790031,1.899159506,
4222,Standard,ETH-1,wmn,include,ETH-1,IPL-CI-4817 ETH-1,20260402.16,4/2/26 16:48,4817,90,calcite,50,5.77e-8,5.75e-8,2.131124816,3.90161e-4,5.642976336,0.003530229,36.72740073,12.17087119,3.37876e-4,4.520107483,0.00352261,16.38043689,0.006586143,8.843038794,0.022694756,16.55018763,1.815367065,-0.674975701,0.005189841,-0.226726011,0.021754571,-5.342709931,1.778586392,
4223,Standard,ETH-1,eyl,include,ETH-1,IPL-CI-4830 ETH-1,20260408.12,4/8/26 12:17,4830,90,calcite,50,5.77e-8,5.75e-8,2.266543998,5.25788e-4,5.7567518,0.003651159,36.844693,12.30253845,5.2519e-4,4.633927619,0.003643514,16.61426853,0.00783149,9.079808718,0.024670337,14.41442144,2.010139488,-0.687993767,0.005680108,-0.203466519,0.02393087,-7.786104868,1.966752139,
4224,Standard,ETH-1,mla,include,ETH-1,IPL-CI-4848 ETH-1,20260412.18,4/12/26 18:29,4848,90,calcite,50,5.77e-8,5.76e-8,2.262610176,6.75717e-4,5.741222513,0.003836564,36.8286837,12.29837416,6.84321e-4,4.618422504,0.003828471,16.63101976,0.007364867,9.056020115,0.024090283,13.55740809,1.666666244,-0.654645243,0.00631731,-0.211354207,0.020799812,-8.595065713,1.629156132,
4225,Standard,ETH-1,alw,include,ETH-1,IPL-CI-4874 ETH-1,20260424.15,4/24/26 15:08,4874,90,calcite,50,5.77e-8,5.75e-8,2.215788091,6.06628e-4,5.741820537,0.003845092,36.82930021,12.25411011,5.35829e-4,4.618921072,0.003836447,16.57852995,0.008812093,9.072645118,0.017909794,6.385492948,1.700176304,-0.658757281,0.007625246,-0.17890906,0.017994634,-15.55967071,1.661339159,
4226,Standard,ETH-1,eyl,include,ETH-1,IPL-CI-4909 ETH-1,20260510.16,5/10/26 16:24,4909,90,calcite,50,5.76e-8,5.74e-8,2.271013628,5.30512e-4,5.870824449,0.003401376,36.96229163,12.31072867,4.92369e-4,4.747769215,0.003393913,16.76548379,0.006961284,9.299139428,0.025473932,9.052721293,1.769863542,-0.65865733,0.00602887,-0.220985659,0.025293647,-13.25788861,1.732643964,
4227,Standard,ETH-1,wmn,include,ETH-1,IPL-CI-4935 ETH-1,20260518.08,5/18/26 8:42,4935,90,calcite,50,5.76e-8,5.75e-8,2.250429915,5.88726e-4,5.768661155,0.003431336,36.85697047,12.28773282,5.90972e-4,4.645778199,0.00342449,16.62884885,0.006364804,9.111760762,0.027041836,11.47073137,1.360508383,-0.669710565,0.006883149,-0.204508341,0.023380794,-10.67196381,1.331748584,
4228,Standard,ETH-1,euf,include,ETH-1,IPL-CI-4956 ETH-1,20260531.08,5/31/26 8:47,4956,90,calcite,50,5.78e-8,5.76e-8,3.039291407,7.75638e-4,5.418171087,0.004070554,36.49564675,13.02033411,5.7729e-4,4.2976879630000004,0.004061835,17.06773092,0.008808634,8.419913984,0.02421124,6.907551963,1.561183089,-0.651424532,0.007413258,-0.197336534,0.026371727,-15.24991313,1.53202724,
4229,Standard,ETH-1,mla,include,ETH-1,IPL-CI-4980 ETH-1,20260609.14,6/9/26 14:48,4980,90,calcite,50,5.76e-8,5.75e-8,2.65697763,3.88859e-4,5.733272121,0.003211109,36.82048756,12.67012317,3.5972e-4,4.611319014,0.003204253,16.98658359,0.008772874,9.064860543,0.027584869,10.69792439,1.583166951,-0.674012994,0.007970093,-0.182726975,0.025282795,-11.75955615,1.547690133,
4230,Standard,ETH-1,wmn,include,ETH-1,IPL-CI-5005 ETH-1,20260626.08,6/26/26 8:20,5005,90,calcite,50,5.77e-8,5.76e-8,3.346916503,6.74789e-4,5.649035806,0.003603982,36.7336475,13.31831136,6.3932e-4,4.528711879,0.003596404,17.57869731,0.008313487,8.857832122,0.01950968,7.881248017,1.284643291,-0.674136697,0.007291793,-0.229187018,0.018593012,-15.032042240000001,1.253908736,
4231,Standard,ETH-1,wmn,include,ETH-1,IPL-CI-5015 ETH-1,20260629.13,6/29/26 13:11,5015,90,calcite,50,5.78e-8,5.76e-8,2.448241421,0.0019418,5.610183698,0.003858239,36.69359448,12.46961622,0.001442719,4.488059144,0.003848979,16.68070453,0.009372334,8.821470544,0.03015368,10.38999931,1.645369373,-0.660245218,0.006977369,-0.210910895,0.025553138,-11.65570098,1.608976175,
4232,Standard,ETH-1 HEATED,wmn,include,ETH-1 HEATED,IPL-CI-4417 ETH-1 HEATED,20251030.15,10/30/25 14:53,4417,90,calcite,50,5.78e-8,5.76e-8,2.396553882,8.16157e-4,5.085871315,0.004090425,36.1530756,12.40208797,5.74763e-4,3.964736992,0.004081343,15.92526742,0.010925903,7.5422578,0.021508673,9.938854934,1.671687252,-0.821102756,0.007425969,-0.401555196,0.021860261,-10.99098758,1.632861672,Through furnace
4233,Standard,ETH-1 HEATED,jph,include,ETH-1 HEATED,IPL-CI-4441 ETH-1 HEATED,20251105.17,11/5/25 17:05,4441,90,calcite,50,5.76e-8,5.75e-8,2.392398909,4.96668e-4,5.143771842,0.00387109,36.21276583,12.39986961,4.67178e-4,4.022504478,0.003862786,15.96175302,0.006882279,7.677645885,0.027989894,10.69831766,1.491056934,-0.830502501,0.0053117320000000004,-0.373256953,0.025901168,-10.33906278,1.459411858,
4234,Standard,ETH-1 HEATED,jph,include,ETH-1 HEATED,IPL-CI-4467 ETH-1 HEATED,20251111.21,11/11/25 21:21,4467,90,calcite,50,5.77e-8,5.75e-8,2.458799291,5.18004e-4,5.22657186,0.003915537,36.2981252,12.46541955,4.62378e-4,4.105269511,0.003906831,16.12199494,0.008760742,7.849338853,0.0269008,6.824318192,1.847055038,-0.820644649,0.007202301,-0.380622547,0.023488551,-14.3598732,1.808273625,
4235,Standard,ETH-1 HEATED,jph,include,ETH-1 HEATED,IPL-CI-4490 ETH-1 HEATED,20251117.19,11/17/25 19:09,4490,90,calcite,50,5.77e-8,5.76e-8,2.45046235,4.13268e-4,5.236418567,0.004026565,36.30827626,12.45801415,4.06952e-4,4.115077931,0.004017819,16.11394563,0.008477325,7.893008281,0.022242099,9.592648024,1.846842211,-0.833889743,0.005602619,-0.329542453,0.022516662,-11.6674811,1.808724438,
4236,Standard,ETH-1 HEATED,jph,include,ETH-1 HEATED,IPL-CI-4503 ETH-1 HEATED,20251119.22,11/19/25 22:27,4503,90,calcite,50,5.77e-8,5.75e-8,2.420349871,5.15261e-4,5.234539553,0.003752027,36.30633917,12.42941742,4.90867e-4,4.11313958,0.003743954,16.0899676,0.00891083,7.875977294,0.020148078,15.10521668,1.534465377,-0.823192746,0.006652687,-0.359242033,0.018590649,-6.229609528,1.500379695,
4237,Standard,ETH-1 HEATED,wmn,include,ETH-1 HEATED,IPL-CI-4536 ETH-1-HEATED,20251205.12,12/5/25 12:19,4536,90,calcite,50,5.77e-8,5.75e-8,2.443515209,4.69382e-4,5.000153592,0.003462069,36.06470834,12.44319226,4.42521e-4,3.879296695,0.003454696,15.85300522,0.008406279,7.423839817,0.022665993,3.534330527,1.742756805,-0.844493736,0.006210283,-0.349105915,0.022720417,-17.12889146,1.708814797,
4238,Standard,ETH-1 HEATED,wmn,include,ETH-1 HEATED,IPL-CI-4575 ETH-1 HEATED,20251218.17,12/18/25 17:34,4575,90,calcite,50,5.77e-8,5.75e-8,2.39644254,5.1151e-4,5.226523624,0.003598526,36.29807547,12.40670301,5.29034e-4,4.105090382,0.003591158,16.05537871,0.0084978,7.891973817,0.022773778,3.436867612,1.432180258,-0.829689419,0.007473426,-0.32227880800000003,0.020679721,-17.62200389,1.399559711,
4239,Standard,ETH-1 HEATED,jnl,include,ETH-1 HEATED,IPL-CI-4580 ETH-1-HEATED,20251223.12,12/23/25 12:17,4580,90,calcite,50,5.77e-8,5.75e-8,2.435872406,5.08018e-4,5.424511522,0.004095121,36.50218317,12.45082261,4.54149e-4,4.302744204,0.004086304,16.31253645,0.007992204,8.276235636,0.021319858,17.20920266,1.287488173,-0.81493487,0.004956311,-0.34611685,0.019868478,-4.569571095,1.259336126,
4240,Standard,ETH-1 HEATED,euf,include,ETH-1 HEATED,IPL-CI-4602 ETH-1 HEATED,20260107.12,1/7/26 12:17,4602,90,calcite,50,5.77e-8,5.75e-8,2.402725318,4.86976e-4,5.285140802,0.003590014,36.3585045,12.41468124,5.52124e-4,4.163596746,0.003582693,16.10600397,0.009409021,7.984004454,0.028366506,-2.33091492,1.748184896,-0.845295975,0.007930618,-0.37104872,0.023951028,-23.38883065,1.709099386,
4241,Standard,ETH-1 HEATED,wmn,include,ETH-1 HEATED,IPL-CI-4616 ETH-1 HEATED,20260112.16,1/12/26 16:28,4616,90,calcite,50,5.76e-8,5.74e-8,-9.701864537,4.35631e-4,-10.31894367,0.003340451,20.27209779,0.445225064,4.47856e-4,-11.4330202,0.003333674,-11.64783505,0.007589056,-23.00371016,0.024018751,-62.17988238,1.589062739,-0.874836054,0.006,-0.269214872,0.023,-41.21263713,1.623438993,
4242,Standard,ETH-1 HEATED,wmn,include,ETH-1 HEATED,IPL-CI-4651 ETH-1 HEATED,20260129.14,1/29/26 14:07,4651,90,calcite,50,5.76e-8,5.74e-8,2.370457001,5.2675e-4,5.177980835,0.003669953,36.24803222,12.38035297,5.3181e-4,4.056595172,0.003662386,15.97300374,0.006161945,7.759516582,0.023262898,5.565718602,1.76387327,-0.832699559,0.005035928,-0.373060168,0.020721677,-15.409701,1.725670456,
4243,Standard,ETH-1 HEATED,eyl,include,ETH-1 HEATED,IPL-CI-4658 ETH-1 HEATED,20260201.16,2/1/26 16:13,4656,90,calcite,50,5.78e-8,5.76e-8,2.431617438,6.84958e-4,5.362101609,0.004394252,36.43784417,12.44482578,5.0883e-4,4.24045774,0.004384385,16.22430698,0.008255871,8.185235663,0.023680356,4.656141814,1.385961517,-0.819205994,0.008990367,-0.339729119,0.022147461,-16.69362205,1.347860597,
4244,Standard,ETH-1 HEATED,euf,include,ETH-1 HEATED,IPL-CI-4704 ETH-1 HEATED,20260217.15,2/17/26 15:03,4704,90,calcite,50,5.77e-8,5.75e-8,2.343197656,5.40584e-4,5.291470563,0.003604277,36.36502992,12.35883695,4.59659e-4,4.169788825,0.003596209,16.03047524,0.00862138,8.03544578,0.022959008,10.8059564,1.704159736,-0.865409965,0.006711905,-0.337672779,0.02299857,-10.4887881,1.667121298,
4245,Standard,ETH-1 HEATED,eyl,include,ETH-1 HEATED,IPL- CI-4724 ETH-1 HEATED,20260222.14,2/22/26 14:44,4724,90,calcite,50,5.77e-8,5.75e-8,2.434493436,4.83053e-4,5.410352251,0.003775842,36.48758624,12.44903955,5.38569e-4,4.28861134,0.003768105,16.2609766,0.007253134,8.224631355,0.024394502,5.328780449,1.664299921,-0.850704127,0.00635478,-0.378302437,0.022621349,-16.1240438,1.628128392,
4246,Standard,ETH-1 HEATED,wmn,include,ETH-1 HEATED,IPL-CI-4753 ETH-1 HEATED,20260304.12,3/4/26 11:54,4753,90,calcite,50,5.77e-8,5.74e-8,2.411885861,4.90814e-4,5.333461991,0.003217277,36.4083193,12.42498968,4.2519e-4,4.211836198,0.00321031,16.18405361,0.00863041,8.053084981,0.022218183,14.16785337,1.530928531,-0.825556269,0.006248853,-0.396538508,0.019216016,-7.341358521,1.497166127,
4247,Standard,ETH-1 HEATED,wmn,include,ETH-1 HEATED,IPL-CI-4785 ETH-1 HEATED,20260316.09,3/16/26 8:52,4785,90,calcite,50,5.77e-8,5.74e-8,2.421165745,5.45742e-4,5.371082155,0.004842459,36.4471023,12.43506373,5.74651e-4,4.249373536,0.004845332,16.19990477,0.009875685,8.141993181,0.022151834,-0.999815204,1.777169147,-0.864049286,0.008319409,-0.368631018,0.021767598,-22.23884167,1.732842286,
4248,Standard,ETH-1 HEATED,wmn,include,ETH-1 HEATED,IPL-CI-4845 ETH-1 HEATED,20260413.16,4/13/26 16:32,4845,90,calcite,50,5.77e-8,5.76e-8,2.38640405,6.30103e-4,5.401290148,0.003951521,36.47824403,12.40333004,5.39838e-4,4.279468238,0.003943061,16.25701928,0.007841068,8.309479335,0.02664958,10.85559608,1.649450509,-0.798322086,0.008045063,-0.299237629,0.024159621,-10.69259076,1.612360802,
4249,Standard,ETH-1 HEATED,wmn,include,ETH-1 HEATED,IPL-CI-4924 ETH-1 HEATED,20260514.16,5/14/26 16:02,4924,90,calcite,50,5.76e-8,5.75e-8,2.334574875,5.90334e-4,5.008356912,0.003493134,36.07316522,12.34057207,5.80449e-4,3.887252943,0.003485562,15.75650027,0.006786625,7.479761988,0.021118222,10.66026182,1.576815733,-0.839628633,0.007320608,-0.303161598,0.019514334,-10.05222149,1.54396048,
4250,Standard,ETH-2,jph,exclude,ETH-2,IPL-CI-4352 ETH-2,20251010.15,10/10/25 15:20,4352,90,calcite,50,5.78e-8,5.77e-8,-9.846968962,0.002115196,-10.68426975,0.004002697,19.89547947,0.296169631,0.001621208,-11.7978652,0.003992989,-11.96708872,0.010264334,-23.53754784,0.027598541,-55.77689096,1.577152022,-0.695557881,0.006819287,-0.102831486,0.021712318,-33.85211037,1.61585811,
4251,Standard,ETH-2,jph,exclude,ETH-2,IPL-CI-4366 ETH-2,20251015.22,10/15/25 22:42,4366,90,calcite,50,5.78e-8,5.76e-8,-9.875978442,5.58911e-4,-10.67017001,0.003747679,19.91001503,0.268674188,4.68195e-4,-11.78386411,0.003739397,-11.99691295,0.009333075,-23.51747746,0.021426509,-55.13419578,1.531660823,-0.700296808,0.008013864,-0.10263491,0.018868629,-33.15961166,1.566024657,
4252,Standard,ETH-2,jph,include,ETH-2,IPL-CI-4381 ETH-2,20251021.18,10/21/25 18:47,4381,90,calcite,50,5.77e-8,5.76e-8,-9.888779846,4.64829e-4,-10.73111612,0.004180864,19.84718508,0.25435365,3.9108e-4,-11.84470791,0.004171698,-12.08600946,0.006716599,-23.641844,0.028050666,-55.14916431,1.715909575,-0.712496105,0.005874206,-0.10142368,0.025396861,-33.03794202,1.756213018,
4253,Standard,ETH-2,jph,include,ETH-2,IPL-CI-4405 ETH-2,20251028.12,10/28/25 12:18,4405,90,calcite,50,5.78e-8,5.76e-8,-9.760967585,6.33251e-4,-10.53953191,0.003671722,20.04469116,0.381976577,4.77395e-4,-11.6532626,0.003663605,-11.76299052,0.01018603,-23.29716698,0.025032117,-52.4532334,1.639132798,-0.715336612,0.006990811,-0.161621066,0.019222469,-30.79481631,1.674418867,
4254,Standard,ETH-2,jph,include,ETH-2,IPL-CI-4423 ETH-2,20251031.17,10/31/25 17:20,4423,90,calcite,50,5.78e-8,5.76e-8,-9.856323735,5.20205e-4,-10.65357186,0.003945904,19.92712624,0.287816141,4.29206e-4,-11.7672601,0.003937292,-11.96574747,0.007810743,-23.52677787,0.028304946,-53.65880356,1.880526759,-0.705328583,0.006383581,-0.156117239,0.02494284,-31.70231131,1.922160703,
4255,Standard,ETH-2,wmn,include,ETH-2,IPL-CI-4450 ETH-2,20251107.14,11/7/25 14:38,4450,90,calcite,50,5.77e-8,5.75e-8,-9.894312951,4.42637e-4,-10.73331813,0.003555173,19.844915,0.249042083,4.17801e-4,-11.84691717,0.003547375,-12.08566677,0.008625996,-23.67602208,0.023300715,-52.80020564,1.814669565,-0.704113322,0.006996894,-0.131211667,0.021596454,-30.62354547,1.857453152,
4256,Standard,ETH-2,wmn,include,ETH-2,IPL-CI-4472 ETH-2,20251113.1,11/13/25 10:32,4472,90,calcite,50,5.77e-8,5.75e-8,-9.859741268,4.766e-4,-10.69498852,0.003915571,19.88442939,0.283020787,5.25459e-4,-11.80859694,0.003907482,-12.0027754,0.007749018,-23.6288201,0.022742683,-53.39136217,1.596348105,-0.693587927,0.004932659,-0.160813826,0.021919628,-31.33779863,1.634152072,
4257,Standard,ETH-2,eyl,include,ETH-2,IPL-CI-4492 ETH-2,20251118.09,11/18/25 9:28,4492,90,calcite,50,5.77e-8,5.75e-8,-9.891217957,5.89831e-4,-10.72508126,0.003659365,19.85340648,0.25225686,5.3984e-4,-11.83869116,0.003651308,-12.07212521,0.008657322,-23.68712809,0.02735657,-55.89262711,1.689808373,-0.702027306,0.007703791,-0.15947805,0.024132632,-33.80767659,1.73022041,
4258,Standard,ETH-2,eyl,include,ETH-2,IPL-CI-4517 ETH-2,20251123.15,11/23/25 15:27,4517,90,calcite,50,5.77e-8,5.75e-8,-9.614936305,4.50575e-4,-10.80858481,0.004028735,19.76732184,0.510017887,4.93233e-4,-11.92144158,0.004020348,-11.88111893,0.009309742,-23.87852343,0.022894432,-56.30847536,1.993700025,-0.692288491,0.007953102,-0.188074646,0.018675353,-34.33975303,2.040112502,
