"Date","Year","YearDay","Hours","RECORD","Flag_RECORD","Sitename","VWC_Avg_201_10cm","Flag_VWC_Avg_201_10cm","EC_Avg_201_10cm","Flag_EC_Avg_201_10cm","Soil_Temp_Avg_201_10cm","Flag_Soil_Temp_Avg_201_10cm","P_Avg_201_10cm","Flag_P_Avg_201_10cm","Period_Avg_201_10cm","Flag_Period_Avg_201_10cm","Voltage_Ratio_Avg_201_10cm","Flag_Voltage_Ratio_Avg_201_10cm","VWC_Avg_201_20cm","Flag_VWC_Avg_201_20cm","EC_Avg_201_20cm","Flag_EC_Avg_201_20cm","Soil_Temp_Avg_201_20cm","Flag_Soil_Temp_Avg_201_20cm","P_Avg_201_20cm","Flag_P_Avg_201_20cm","Period_Avg_201_20cm","Flag_Period_Avg_201_20cm","Voltage_Ratio_Avg_201_20cm","Flag_Voltage_Ratio_Avg_201_20cm","VWC_Avg_201_30cm","Flag_VWC_Avg_201_30cm","EC_Avg_201_30cm","Flag_EC_Avg_201_30cm","Soil_Temp_Avg_201_30cm","Flag_Soil_Temp_Avg_201_30cm","P_Avg_201_30cm","Flag_P_Avg_201_30cm","Period_Avg_201_30cm","Flag_Period_Avg_201_30cm","Voltage_Ratio_Avg_201_30cm","Flag_Voltage_Ratio_Avg_201_30cm","VWC_Avg_202_10cm","Flag_VWC_Avg_202_10cm","EC_Avg_202_10cm","Flag_EC_Avg_202_10cm","Soil_Temp_Avg_202_10cm","Flag_Soil_Temp_Avg_202_10cm","P_Avg_202_10cm","Flag_P_Avg_202_10cm","Period_Avg_202_10cm","Flag_Period_Avg_202_10cm","Voltage_Ratio_Avg_202_10cm","Flag_Voltage_Ratio_Avg_202_10cm","VWC_Avg_202_20cm","Flag_VWC_Avg_202_20cm","EC_Avg_202_20cm","Flag_EC_Avg_202_20cm","Soil_Temp_Avg_202_20cm","Flag_Soil_Temp_Avg_202_20cm","P_Avg_202_20cm","Flag_P_Avg_202_20cm","Period_Avg_202_20cm","Flag_Period_Avg_202_20cm","Voltage_Ratio_Avg_202_20cm","Flag_Voltage_Ratio_Avg_202_20cm","VWC_Avg_202_30cm","Flag_VWC_Avg_202_30cm","EC_Avg_202_30cm","Flag_EC_Avg_202_30cm","Soil_Temp_Avg_202_30cm","Flag_Soil_Temp_Avg_202_30cm","P_Avg_202_30cm","Flag_P_Avg_202_30cm","Period_Avg_202_30cm","Flag_Period_Avg_202_30cm","Voltage_Ratio_Avg_202_30cm","Flag_Voltage_Ratio_Avg_202_30cm","VwcCorr_Avg_201_10cm","Flag_VwcCorr_Avg_201_10cm","VwcCorr_Avg_201_20cm","Flag_VwcCorr_Avg_201_20cm","VwcCorr_Avg_201_30cm","Flag_VwcCorr_Avg_201_30cm","VwcCorr_Avg_202_10cm","Flag_VwcCorr_Avg_202_10cm","VwcCorr_Avg_202_20cm","Flag_VwcCorr_Avg_202_20cm","VwcCorr_Avg_202_30cm","Flag_VwcCorr_Avg_202_30cm"
2017-04-08,2017,98,23.9997,556,"A",200,0.0724286,"A",0.031,"A",24.1984,"A",4.695956,"A",2.155,"A",1.0934,"A",0.1010892,"A",0.0531,"A",22.7194,"A",5.903151,"A",2.3158,"A",1.1546,"A",0.096925,"A",0.0401,"A",21.5047,"A",5.723936,"A",2.2937,"A",1.1206,"A",0.0912973,"A",0.0345,"A",21.1465,"A",5.483898,"A",2.2494,"A",1.106,"A",0.0759307,"A",0.0266,"A",20.0712,"A",4.839973,"A",2.1568,"A",1.0779,"A",0.1010635,"A",0.0184,"A",19.4448,"A",5.901983,"A",2.27,"A",1.0552,"A",0.043,"A",0.076,"A",0.071,"A",0.065,"A",0.047,"A",0.076,"A"
2017-04-09,2017,99,23.9997,557,"A",200,0.0677748,"A",0.027,"A",23.2682,"A",4.5052,"A",2.1278,"A",1.0814,"A",0.0997126,"A",0.0525,"A",22.7658,"A",5.843757,"A",2.3088,"A",1.1527,"A",0.0961185,"A",0.0396,"A",22.0818,"A",5.689388,"A",2.2894,"A",1.119,"A",0.0904673,"A",0.0339,"A",20.6514,"A",5.448654,"A",2.245,"A",1.1042,"A",0.0757749,"A",0.0264,"A",20.3976,"A",4.833535,"A",2.1559,"A",1.0776,"A",0.1008161,"A",0.0182,"A",20.1081,"A",5.891305,"A",2.2687,"A",1.0545,"A",0.037,"A",0.074,"A",0.07,"A",0.064,"A",0.046,"A",0.075,"A"
2017-04-10,2017,100,23.9997,558,"A",200,0.064317,"A",0.0242,"A",22.5963,"A",4.364662,"A",2.1075,"A",1.0729,"A",0.0977931,"A",0.0509,"A",22.1399,"A",5.761225,"A",2.2984,"A",1.148,"A",0.0945581,"A",0.0381,"A",21.7103,"A",5.622684,"A",2.2807,"A",1.1146,"A",0.0888439,"A",0.0326,"A",19.891,"A",5.379963,"A",2.2362,"A",1.1002,"A",0.0748192,"A",0.0256,"A",19.748,"A",4.794049,"A",2.1505,"A",1.0752,"A",0.0998338,"A",0.0175,"A",19.7267,"A",5.848945,"A",2.2637,"A",1.0525,"A",0.033,"A",0.072,"A",0.068,"A",0.062,"A",0.045,"A",0.074,"A"
2017-04-11,2017,101,23.9997,559,"A",200,0.0618215,"A",0.0221,"A",22.8684,"A",4.26367,"A",2.0926,"A",1.0665,"A",0.0963467,"A",0.0499,"A",22.1388,"A",5.699214,"A",2.2908,"A",1.1453,"A",0.0931506,"A",0.0368,"A",21.6755,"A",5.562667,"A",2.2729,"A",1.1108,"A",0.0882354,"A",0.0321,"A",20.3243,"A",5.354296,"A",2.2328,"A",1.0986,"A",0.0742412,"A",0.0252,"A",19.853,"A",4.770203,"A",2.1472,"A",1.0739,"A",0.0990861,"A",0.0171,"A",19.7369,"A",5.816745,"A",2.2599,"A",1.0511,"A",0.03,"A",0.07,"A",0.067,"A",0.061,"A",0.045,"A",0.073,"A"
2017-04-12,2017,102,23.9997,560,"A",200,0.0607438,"A",0.0207,"A",25.5299,"A",4.220039,"A",2.0858,"A",1.0625,"A",0.0962962,"A",0.051,"A",23.9195,"A",5.697027,"A",2.2918,"A",1.1485,"A",0.0923998,"A",0.0363,"A",22.7288,"A",5.530701,"A",2.2689,"A",1.1092,"A",0.0894209,"A",0.0331,"A",22.8094,"A",5.404375,"A",2.2393,"A",1.1017,"A",0.0747253,"A",0.0255,"A",21.5263,"A",4.790172,"A",2.1499,"A",1.0749,"A",0.0991918,"A",0.017,"A",20.8306,"A",5.821292,"A",2.2603,"A",1.0509,"A",0.028,"A",0.071,"A",0.066,"A",0.063,"A",0.045,"A",0.074,"A"
2017-04-13,2017,103,23.9997,561,"A",200,0.0578491,"A",0.0183,"A",24.8,"A",4.103624,"A",2.0684,"A",1.0552,"A",0.0950869,"A",0.0501,"A",23.8431,"A",5.645309,"A",2.2852,"A",1.1457,"A",0.0914846,"A",0.0354,"A",23.0825,"A",5.491814,"A",2.2637,"A",1.1064,"A",0.0885044,"A",0.0321,"A",22.3486,"A",5.365627,"A",2.2341,"A",1.0986,"A",0.0747181,"A",0.0254,"A",21.6727,"A",4.789875,"A",2.1497,"A",1.0745,"A",0.0991538,"A",0.0168,"A",21.2809,"A",5.819657,"A",2.26,"A",1.0503,"A",0.025,"A",0.069,"A",0.065,"A",0.061,"A",0.045,"A",0.074,"A"
2017-04-14,2017,104,23.9997,562,"A",200,0.0562916,"A",0.0168,"A",25.7712,"A",4.041053,"A",2.0589,"A",1.0508,"A",0.094254,"A",0.0497,"A",24.4868,"A",5.609723,"A",2.281,"A",1.1447,"A",0.0907496,"A",0.0346,"A",23.5399,"A",5.460609,"A",2.2595,"A",1.1041,"A",0.0883094,"A",0.0319,"A",23.3021,"A",5.357367,"A",2.2329,"A",1.0979,"A",0.074587,"A",0.0253,"A",22.2886,"A",4.78446,"A",2.1491,"A",1.0743,"A",0.0988967,"A",0.0165,"A",21.7427,"A",5.808592,"A",2.2585,"A",1.0495,"A",0.023,"A",0.068,"A",0.064,"A",0.061,"A",0.045,"A",0.073,"A"
2017-04-15,2017,105,23.9997,563,"A",200,0.0540047,"A",0.0152,"A",25.894,"A",3.949698,"A",2.0453,"A",1.0459,"A",0.0931638,"A",0.0489,"A",24.73,"A",5.563262,"A",2.275,"A",1.1421,"A",0.0899474,"A",0.0337,"A",23.8582,"A",5.426617,"A",2.2548,"A",1.1014,"A",0.0873673,"A",0.031,"A",23.1897,"A",5.317617,"A",2.2277,"A",1.0952,"A",0.074249,"A",0.0251,"A",22.4549,"A",4.770523,"A",2.1472,"A",1.0736,"A",0.098554,"A",0.0162,"A",22.0407,"A",5.793859,"A",2.2567,"A",1.0486,"A",0.02,"A",0.067,"A",0.063,"A",0.06,"A",0.045,"A",0.073,"A"
2017-04-16,2017,106,23.9997,564,"A",200,0.0513398,"A",0.0134,"A",25.1246,"A",3.843629,"A",2.0294,"A",1.0405,"A",0.0917345,"A",0.0474,"A",24.3754,"A",5.502472,"A",2.2668,"A",1.1378,"A",0.0887572,"A",0.0325,"A",23.8064,"A",5.376267,"A",2.248,"A",1.0977,"A",0.0858813,"A",0.0296,"A",22.4413,"A",5.255049,"A",2.2194,"A",1.0909,"A",0.0735858,"A",0.0245,"A",22.091,"A",4.743189,"A",2.1434,"A",1.0719,"A",0.0979333,"A",0.0158,"A",21.9263,"A",5.767191,"A",2.2535,"A",1.0474,"A",0.017,"A",0.065,"A",0.062,"A",0.058,"A",0.044,"A",0.072,"A"
2017-04-17,2017,107,23.9997,565,"A",200,0.0496521,"A",0.0122,"A",25.4249,"A",3.77667,"A",2.0192,"A",1.0369,"A",0.0905872,"A",0.0464,"A",24.4138,"A",5.453781,"A",2.2604,"A",1.1348,"A",0.0876597,"A",0.0314,"A",23.8019,"A",5.329916,"A",2.2418,"A",1.0944,"A",0.0848671,"A",0.0287,"A",22.5713,"A",5.212446,"A",2.2137,"A",1.0881,"A",0.0730529,"A",0.024,"A",22.0279,"A",4.721241,"A",2.1403,"A",1.0705,"A",0.0973506,"A",0.0154,"A",21.8638,"A",5.742177,"A",2.2505,"A",1.0461,"A",0.015,"A",0.064,"A",0.061,"A",0.057,"A",0.043,"A",0.072,"A"
2017-04-18,2017,108,23.9997,566,"A",200,0.0481251,"A",0.011,"A",25.904,"A",3.716133,"A",2.0099,"A",1.0333,"A",0.0898161,"A",0.0458,"A",24.8318,"A",5.421097,"A",2.2562,"A",1.1331,"A",0.0868316,"A",0.0307,"A",24.1163,"A",5.295004,"A",2.2372,"A",1.0922,"A",0.0844629,"A",0.0282,"A",23.2935,"A",5.195465,"A",2.2114,"A",1.0867,"A",0.0728551,"A",0.0239,"A",22.5399,"A",4.713096,"A",2.1393,"A",1.0702,"A",0.0970599,"A",0.0152,"A",22.2088,"A",5.729707,"A",2.249,"A",1.0454,"A",0.013,"A",0.063,"A",0.06,"A",0.057,"A",0.043,"A",0.071,"A"
2017-04-19,2017,109,23.9997,567,"A",200,0.0468465,"A",0.0101,"A",26.4825,"A",3.66562,"A",2.0021,"A",1.0306,"A",0.0890324,"A",0.0452,"A",25.2203,"A",5.387933,"A",2.2519,"A",1.1316,"A",0.0860961,"A",0.03,"A",24.413,"A",5.264032,"A",2.233,"A",1.0902,"A",0.0837068,"A",0.0276,"A",23.6311,"A",5.163748,"A",2.2072,"A",1.0847,"A",0.0726591,"A",0.0237,"A",22.88,"A",4.705035,"A",2.1381,"A",1.0697,"A",0.0968332,"A",0.015,"A",22.5266,"A",5.719986,"A",2.2478,"A",1.0449,"A",0.011,"A",0.062,"A",0.059,"A",0.056,"A",0.043,"A",0.071,"A"
2017-04-20,2017,110,23.9997,568,"A",200,0.0455699,"A",0.0093,"A",26.8949,"A",3.615271,"A",1.9944,"A",1.0281,"A",0.0883903,"A",0.0447,"A",25.6043,"A",5.360791,"A",2.2484,"A",1.13,"A",0.0854846,"A",0.0294,"A",24.7576,"A",5.238318,"A",2.2295,"A",1.0883,"A",0.0829308,"A",0.0269,"A",24.0719,"A",5.131259,"A",2.2029,"A",1.0826,"A",0.0724302,"A",0.0236,"A",23.2003,"A",4.69562,"A",2.1368,"A",1.0692,"A",0.0965907,"A",0.0148,"A",22.8043,"A",5.709595,"A",2.2465,"A",1.0442,"A",0.009,"A",0.061,"A",0.058,"A",0.055,"A",0.042,"A",0.071,"A"
2017-04-21,2017,111,23.9997,569,"A",200,0.0441775,"A",0.0085,"A",26.8503,"A",3.560487,"A",1.9861,"A",1.0258,"A",0.0876736,"A",0.044,"A",25.6669,"A",5.330538,"A",2.2442,"A",1.1279,"A",0.0849437,"A",0.0288,"A",24.9275,"A",5.21559,"A",2.2264,"A",1.0867,"A",0.0820207,"A",0.0262,"A",24.2671,"A",5.093196,"A",2.1979,"A",1.0802,"A",0.0722333,"A",0.0234,"A",23.4347,"A",4.687525,"A",2.1357,"A",1.0687,"A",0.0963377,"A",0.0146,"A",23.0628,"A",5.698759,"A",2.2452,"A",1.0436,"A",0.008,"A",0.061,"A",0.057,"A",0.054,"A",0.042,"A",0.071,"A"
2017-04-22,2017,112,23.9997,570,"A",200,0.0428328,"A",0.0078,"A",26.7329,"A",3.507621,"A",1.978,"A",1.0236,"A",0.0871941,"A",0.0433,"A",25.8039,"A",5.310308,"A",2.2413,"A",1.126,"A",0.084605,"A",0.0285,"A",25.1117,"A",5.201371,"A",2.2244,"A",1.0857,"A",0.0810891,"A",0.0254,"A",24.4533,"A",5.054292,"A",2.1927,"A",1.0778,"A",0.0720784,"A",0.0233,"A",23.6957,"A",4.681158,"A",2.1348,"A",1.0683,"A",0.0961046,"A",0.0144,"A",23.3186,"A",5.688776,"A",2.244,"A",1.0431,"A",0.006,"A",0.06,"A",0.057,"A",0.053,"A",0.042,"A",0.07,"A"
2017-04-23,2017,113,23.9997,571,"A",200,0.0416233,"A",0.0073,"A",25.8702,"A",3.460252,"A",1.9708,"A",1.022,"A",0.0861208,"A",0.042,"A",25.168,"A",5.265103,"A",2.2348,"A",1.1221,"A",0.0839301,"A",0.0279,"A",24.789,"A",5.173063,"A",2.2206,"A",1.0839,"A",0.0796115,"A",0.0242,"A",23.8709,"A",4.992726,"A",2.1846,"A",1.0743,"A",0.0716333,"A",0.023,"A",23.3569,"A",4.662871,"A",2.1323,"A",1.0674,"A",0.0957597,"A",0.0142,"A",23.1808,"A",5.674015,"A",2.2422,"A",1.0426,"A",0.004,"A",0.059,"A",0.056,"A",0.051,"A",0.042,"A",0.07,"A"
2017-04-24,2017,114,23.9997,572,"A",200,0.0420299,"A",0.0072,"A",27.6198,"A",3.476126,"A",1.973,"A",1.0219,"A",0.0859409,"A",0.042,"A",25.9983,"A",5.257529,"A",2.234,"A",1.1223,"A",0.08358,"A",0.0277,"A",25.1114,"A",5.158386,"A",2.2187,"A",1.0831,"A",0.07922,"A",0.0239,"A",24.8938,"A",4.976414,"A",2.1824,"A",1.0732,"A",0.0715248,"A",0.0229,"A",23.9293,"A",4.658412,"A",2.1317,"A",1.0672,"A",0.0955128,"A",0.0141,"A",23.4801,"A",5.663455,"A",2.241,"A",1.0422,"A",0.005,"A",0.059,"A",0.056,"A",0.051,"A",0.041,"A",0.07,"A"
2017-04-25,2017,115,23.9997,573,"A",200,0.0404598,"A",0.0065,"A",26.6903,"A",3.41454,"A",1.9637,"A",1.0197,"A",0.085469,"A",0.0415,"A",26.1168,"A",5.237666,"A",2.2312,"A",1.1206,"A",0.083338,"A",0.0275,"A",25.5104,"A",5.148249,"A",2.2175,"A",1.0827,"A",0.0781545,"A",0.0232,"A",24.7448,"A",4.932129,"A",2.1766,"A",1.071,"A",0.0713881,"A",0.0228,"A",24.1225,"A",4.652801,"A",2.131,"A",1.0668,"A",0.0954302,"A",0.014,"A",23.7742,"A",5.659922,"A",2.2405,"A",1.0419,"A",0.003,"A",0.058,"A",0.056,"A",0.049,"A",0.041,"A",0.07,"A"
2017-04-26,2017,116,23.9997,574,"A",200,0.038964,"A",0.0061,"A",24.8287,"A",3.356352,"A",1.9548,"A",1.0186,"A",0.0837343,"A",0.0391,"A",24.6023,"A",5.164888,"A",2.2205,"A",1.1138,"A",0.0822283,"A",0.0264,"A",24.5648,"A",5.101825,"A",2.2111,"A",1.0794,"A",0.0758931,"A",0.0215,"A",23.1327,"A",4.83846,"A",2.1641,"A",1.0659,"A",0.070486,"A",0.0221,"A",22.9917,"A",4.615802,"A",2.1259,"A",1.0648,"A",0.0946757,"A",0.0136,"A",23.0832,"A",5.627687,"A",2.2367,"A",1.0408,"A",0.001,"A",0.056,"A",0.054,"A",0.047,"A",0.04,"A",0.069,"A"
2017-04-27,2017,117,23.9997,575,"A",200,0.03923,"A",0.0061,"A",26.1313,"A",3.366643,"A",1.9563,"A",1.0183,"A",0.0833268,"A",0.0387,"A",25.0582,"A",5.14781,"A",2.2181,"A",1.1125,"A",0.0816392,"A",0.0258,"A",24.5644,"A",5.077208,"A",2.2077,"A",1.0776,"A",0.0755213,"A",0.0212,"A",24.3368,"A",4.823077,"A",2.162,"A",1.0649,"A",0.0702286,"A",0.0219,"A",23.4616,"A",4.60525,"A",2.1244,"A",1.0642,"A",0.0943127,"A",0.0134,"A",23.1704,"A",5.612185,"A",2.2349,"A",1.0402,"A",0.001,"A",0.055,"A",0.053,"A",0.046,"A",0.04,"A",0.068,"A"
2017-04-28,2017,118,23.9997,576,"A",200,0.0385951,"A",0.0055,"A",25.9821,"A",3.341807,"A",1.9523,"A",1.0168,"A",0.0830705,"A",0.0381,"A",25.405,"A",5.13706,"A",2.2163,"A",1.1109,"A",0.0814419,"A",0.0254,"A",24.8907,"A",5.06897,"A",2.2063,"A",1.0764,"A",0.0748343,"A",0.0202,"A",24.2615,"A",4.794679,"A",2.1578,"A",1.0619,"A",0.0702949,"A",0.0217,"A",23.7962,"A",4.607965,"A",2.1246,"A",1.0637,"A",0.0942742,"A",0.0133,"A",23.5152,"A",5.610542,"A",2.2346,"A",1.0398,"A",0,"E",0.055,"A",0.053,"A",0.045,"A",0.04,"A",0.068,"A"
2017-04-29,2017,119,23.9997,577,"A",200,0.0354844,"A",0.0048,"A",19.0903,"A",3.220857,"A",1.9337,"A",1.0144,"A",0.0804556,"A",0.0346,"A",22.15,"A",5.027876,"A",2.2,"A",1.1004,"A",0.0801713,"A",0.0239,"A",23.4263,"A",5.016003,"A",2.1988,"A",1.0718,"A",0.0709511,"A",0.0176,"A",18.6317,"A",4.634916,"A",2.1365,"A",1.054,"A",0.0690153,"A",0.0206,"A",21.0733,"A",4.555604,"A",2.1172,"A",1.0604,"A",0.0933995,"A",0.0128,"A",22.1602,"A",5.573259,"A",2.2302,"A",1.0384,"A",-0.003,"E",0.052,"A",0.052,"A",0.041,"A",0.038,"A",0.067,"A"
2017-04-30,2017,120,23.9997,578,"A",200,0.0403468,"A",0.007,"A",19.4513,"A",3.411484,"A",1.9628,"A",1.0213,"A",0.0780685,"A",0.0312,"A",19.8583,"A",4.92865,"A",2.1851,"A",1.0907,"A",0.077884,"A",0.0212,"A",20.8889,"A",4.920903,"A",2.1851,"A",1.0637,"A",0.0687959,"A",0.0161,"A",17.0968,"A",4.546743,"A",2.1245,"A",1.0493,"A",0.0667693,"A",0.0187,"A",18.3386,"A",4.463932,"A",2.1043,"A",1.055,"A",0.0913555,"A",0.012,"A",19.6015,"A",5.486319,"A",2.2201,"A",1.036,"A",0.003,"A",0.049,"A",0.049,"A",0.038,"A",0.036,"A",0.065,"A"
2017-05-01,2017,121,23.9997,579,"A",200,0.0489016,"A",0.0119,"A",23.601,"A",3.748158,"A",2.0145,"A",1.036,"A",0.0794748,"A",0.0327,"A",22.4507,"A",4.987096,"A",2.1933,"A",1.0949,"A",0.0780865,"A",0.0211,"A",21.8987,"A",4.929305,"A",2.186,"A",1.0632,"A",0.0713414,"A",0.0176,"A",20.9395,"A",4.651089,"A",2.1384,"A",1.054,"A",0.067259,"A",0.019,"A",20.3063,"A",4.483891,"A",2.107,"A",1.0558,"A",0.0912761,"A",0.012,"A",20.2481,"A",5.482941,"A",2.2196,"A",1.0359,"A",0.014,"A",0.051,"A",0.049,"A",0.041,"A",0.036,"A",0.064,"A"
2017-05-02,2017,122,23.9997,580,"A",200,0.0551233,"A",0.0151,"A",25.3719,"A",3.995414,"A",2.0508,"A",1.0456,"A",0.080444,"A",0.0333,"A",24.21,"A",5.027417,"A",2.1986,"A",1.0967,"A",0.0787849,"A",0.0214,"A",23.2491,"A",4.958311,"A",2.1896,"A",1.0641,"A",0.0737204,"A",0.0191,"A",23.0019,"A",4.748873,"A",2.1514,"A",1.0586,"A",0.0682378,"A",0.0197,"A",22.1447,"A",4.523828,"A",2.1125,"A",1.058,"A",0.09194,"A",0.0122,"A",21.6261,"A",5.511137,"A",2.2229,"A",1.0367,"A",0.021,"A",0.052,"A",0.05,"A",0.044,"A",0.037,"A",0.065,"A"
2017-05-03,2017,123,23.9997,581,"A",200,0.0574807,"A",0.0164,"A",26.9928,"A",4.089219,"A",2.0647,"A",1.0496,"A",0.0810109,"A",0.0336,"A",25.5796,"A",5.051038,"A",2.2017,"A",1.0977,"A",0.0792341,"A",0.0215,"A",24.3082,"A",4.976981,"A",2.192,"A",1.0646,"A",0.0757778,"A",0.0206,"A",24.6743,"A",4.83379,"A",2.1627,"A",1.063,"A",0.0690183,"A",0.0203,"A",23.5356,"A",4.555717,"A",2.1169,"A",1.0596,"A",0.092574,"A",0.0124,"A",22.7243,"A",5.538101,"A",2.226,"A",1.0372,"A",0.024,"A",0.053,"A",0.051,"A",0.047,"A",0.038,"A",0.066,"A"
2017-05-04,2017,124,23.9997,582,"A",200,0.0544796,"A",0.0139,"A",27.2072,"A",3.96879,"A",2.0467,"A",1.042,"A",0.0810385,"A",0.0335,"A",26.1358,"A",5.052185,"A",2.2017,"A",1.0974,"A",0.0794407,"A",0.0216,"A",25.0185,"A",4.985575,"A",2.1931,"A",1.0649,"A",0.0768732,"A",0.0213,"A",24.9024,"A",4.879097,"A",2.1687,"A",1.0654,"A",0.0693952,"A",0.0206,"A",24.1489,"A",4.571135,"A",2.1191,"A",1.0604,"A",0.0930686,"A",0.0125,"A",23.4793,"A",5.559151,"A",2.2284,"A",1.0375,"A",0.021,"A",0.053,"A",0.051,"A",0.048,"A",0.039,"A",0.067,"A"
2017-05-05,2017,125,23.9997,583,"A",200,0.0504736,"A",0.011,"A",27.581,"A",3.809252,"A",2.0227,"A",1.0332,"A",0.0807825,"A",0.0332,"A",26.4089,"A",5.041511,"A",2.2002,"A",1.0966,"A",0.0793355,"A",0.0215,"A",25.3623,"A",4.981202,"A",2.1924,"A",1.0645,"A",0.0777966,"A",0.022,"A",25.4475,"A",4.917403,"A",2.1738,"A",1.0675,"A",0.0694784,"A",0.0206,"A",24.546,"A",4.574541,"A",2.1195,"A",1.0606,"A",0.0931152,"A",0.0125,"A",23.882,"A",5.561138,"A",2.2286,"A",1.0375,"A",0.016,"A",0.053,"A",0.051,"A",0.049,"A",0.039,"A",0.067,"A"
2017-05-06,2017,126,23.9997,584,"A",200,0.0473957,"A",0.0089,"A",29.0524,"A",3.687143,"A",2.0042,"A",1.0269,"A",0.0811049,"A",0.0336,"A",27.4893,"A",5.054939,"A",2.2021,"A",1.0976,"A",0.0795281,"A",0.0216,"A",26.18,"A",4.989211,"A",2.1934,"A",1.0647,"A",0.0793932,"A",0.0231,"A",27.0305,"A",4.983669,"A",2.1824,"A",1.0707,"A",0.0699988,"A",0.0211,"A",25.7438,"A",4.595836,"A",2.1225,"A",1.0618,"A",0.0934965,"A",0.0126,"A",24.7818,"A",5.577379,"A",2.2305,"A",1.0378,"A",0.012,"A",0.053,"A",0.051,"A",0.051,"A",0.04,"A",0.067,"A"
2017-05-07,2017,127,23.9997,585,"A",200,0.0446832,"A",0.0074,"A",29.6313,"A",3.58026,"A",1.988,"A",1.0224,"A",0.0810932,"A",0.0336,"A",28.0613,"A",5.054451,"A",2.2021,"A",1.0977,"A",0.079568,"A",0.0216,"A",26.7514,"A",4.990869,"A",2.1936,"A",1.0647,"A",0.079606,"A",0.0229,"A",27.5687,"A",4.992503,"A",2.1833,"A",1.0703,"A",0.0702236,"A",0.0212,"A",26.2692,"A",4.605046,"A",2.1237,"A",1.0621,"A",0.0937692,"A",0.0127,"A",25.3842,"A",5.589001,"A",2.2318,"A",1.038,"A",0.008,"A",0.053,"A",0.051,"A",0.051,"A",0.04,"A",0.068,"A"
2017-05-08,2017,128,23.9997,586,"A",200,0.042077,"A",0.0063,"A",28.9389,"A",3.478011,"A",1.9726,"A",1.019,"A",0.0804914,"A",0.0328,"A",27.7541,"A",5.029365,"A",2.1984,"A",1.0954,"A",0.0792676,"A",0.0213,"A",26.816,"A",4.978375,"A",2.192,"A",1.064,"A",0.0787595,"A",0.0219,"A",27.1929,"A",4.957305,"A",2.1783,"A",1.0672,"A",0.0701003,"A",0.021,"A",26.1693,"A",4.599996,"A",2.123,"A",1.0617,"A",0.0937177,"A",0.0126,"A",25.5351,"A",5.586808,"A",2.2315,"A",1.0378,"A",0.005,"A",0.052,"A",0.051,"A",0.05,"A",0.04,"A",0.068,"A"
2017-05-09,2017,129,23.9997,587,"A",200,0.0395281,"A",0.0054,"A",26.9911,"A",3.37821,"A",1.9575,"A",1.0163,"A",0.0796892,"A",0.032,"A",27.1608,"A",4.995931,"A",2.1937,"A",1.0929,"A",0.0788721,"A",0.021,"A",26.7215,"A",4.961933,"A",2.1898,"A",1.0632,"A",0.0769971,"A",0.0205,"A",25.4765,"A",4.88414,"A",2.1685,"A",1.0627,"A",0.0697972,"A",0.0207,"A",25.6059,"A",4.587582,"A",2.1211,"A",1.0607,"A",0.0935086,"A",0.0125,"A",25.4322,"A",5.577894,"A",2.2304,"A",1.0373,"A",0.002,"A",0.051,"A",0.05,"A",0.048,"A",0.039,"A",0.067,"A"
2017-05-10,2017,130,23.9997,588,"A",200,0.0381301,"A",0.0051,"A",24.3495,"A",3.323854,"A",1.9492,"A",1.0154,"A",0.0776422,"A",0.0297,"A",24.9055,"A",4.910893,"A",2.1814,"A",1.0861,"A",0.0774858,"A",0.0199,"A",25.2371,"A",4.90438,"A",2.182,"A",1.0598,"A",0.0740089,"A",0.0184,"A",22.8833,"A",4.760637,"A",2.1521,"A",1.0562,"A",0.0682485,"A",0.0195,"A",23.5129,"A",4.524261,"A",2.1123,"A",1.0572,"A",0.0925402,"A",0.012,"A",23.9863,"A",5.536669,"A",2.2255,"A",1.036,"A",0,"E",0.049,"A",0.049,"A",0.044,"A",0.037,"A",0.066,"A"
2017-05-11,2017,131,23.9997,589,"A",200,0.0387611,"A",0.0053,"A",26.1127,"A",3.348592,"A",1.9529,"A",1.0159,"A",0.0772447,"A",0.0289,"A",25.0932,"A",4.894452,"A",2.1788,"A",1.084,"A",0.076726,"A",0.0191,"A",24.7549,"A",4.872891,"A",2.1775,"A",1.0572,"A",0.0732839,"A",0.0181,"A",24.0161,"A",4.730816,"A",2.1483,"A",1.0554,"A",0.0675001,"A",0.019,"A",23.4255,"A",4.493714,"A",2.1082,"A",1.0558,"A",0.0918507,"A",0.0118,"A",23.4434,"A",5.507345,"A",2.2221,"A",1.0353,"A",0.001,"A",0.048,"A",0.048,"A",0.044,"A",0.037,"A",0.065,"A"
